jobId,source,sourceUrl,title,company,level,rawText
ai_product,boss,unknown,AI产品经理助理,AI出海生成式应用创业团队,unknown,"我们是一家专注 AI 产品出海的创业团队，产品线覆盖 AI 图像与视频生成和AI 对话/陪伴类应用，主要面向【北美、欧洲、日韩】等海外市场。团队规模精简、决策链条短，你的想法可以在几天内变成线上功能。

【岗位职责】
1. 需求支持：协助产品经理完成需求梳理与文档撰写（PRD、流程图、原型草图），跟进需求评审与验收；
2. 项目推进：维护产品迭代排期与任务看板，跟踪研发、设计、测试各环节进度，及时暴露风险与阻塞点；
3. 跨部门协调：在产品、研发、设计、运营、投放等团队之间做好信息同步与会议纪要沉淀，保证信息不丢失、不失真；
4. 竞品与市场调研：持续跟踪海外同类 AI 产品（生图、生视频、AI 聊天赛道）的功能更新、定价策略、增长打法与用户评价，产出结构化调研报告；
5. 数据支持：协助拉取与整理产品数据（留存、转化、付费等），支撑迭代决策；
6. 用户反馈处理：整理应用商店评论、社群与客服反馈，归纳为可执行的产品改进建议。"
ai_product,boss,unknown,【2027届秋招】AI产品经理,游戏AI方案与产品团队,校招,"奖金绩效：2-4个月
职位详情：校招
毕业时间：2026年-2027年
招聘截止时间：2026.10.31

【岗位职责】
1、负责游戏方案设计相关业务的AI需求场景挖掘与应用落地，包括用户调研、竞品分析、AI技术可行性分析、产品规划、产品设计、项目管理、数据分析等；
2、对产品体验、落地效果、产品价值负责，深入了解公司业务与算法技术，持续推动产品迭代；
3、对接战略研究、策划、运营、用户研究、各项目组、研究小组、算法工程师等各方业务，确保产品实施、项目跟进与落地应用。

【任职要求】
- 2027年应届生，本科及以上学历，人工智能、软件开发、产品设计、游戏设计、心理学等相关专业优先；
- 对AI领域有基本认知、理解和思考，熟悉市场上主要的大模型产品，对技术可行性的边界有所认知；
- 具备敏锐的产品思维、团队合作沟通能力与一定的抗压能力，能在具有一定挑战性的目标和节奏下推动项目前进；
- 熟悉Axure、Figma、Sketch等常用产品设计工具；
- 有AI产品/产品经理相关产品实习经验优先。"
ai_product,boss,unknown,AI产品经理,北京临场感科技,半年以上,"职位详情：数据产品、海外产品、市场调研、产品设计、用户研究、数据分析

职位描述：
1.产品设计与迭代：负责美国垂类 AI Agent 双边市场+社交 App 的需求调研、产品方案设计、PRD 撰写，驱动产品从概念到上线的全流程，持续优化核心社交体验；
2.用户与市场洞察：深入研究海外社交市场趋势，通过用户访谈、竞品分析、数据挖掘，发现未被满足的社交需求和增长机会；
3.AI能力落地：将 AI 技术（大模型、推荐算法、内容生成等）转化为用户可感知的社交功能；
4.数据驱动决策：搭建核心指标体系，熟练运用埋点、A/B 实验、数据看板验证产品假设；
5.跨团队协作：与设计、研发、运营、增长团队紧密合作，合理评估需求优先级，确保产品高质量落地。

职位要求：
1.半年以上互联网产品经理经验，有社交产品经验优先；
2.有海外产品经验优先；
3.具备完整的数据分析能力——会定义指标、设计埋点、搭建看板、跑 A/B 实验，能从数据中发现问题和机会；
4.熟悉主流社交产品的交互范式，有良好的交互设计感知力。"
ai_product,boss,unknown,AI产品经理（AI Native 创新方向）,AI Native 0-1创新孵化团队,1-2年,"1.直属 CEO 傅盛，独立推进 AI 原生产品从 0 到 1；
2.不在传统业务线框架内，专注前瞻性 AI 方向；
3.快速验证创新想法，真正做「AI原生」而非传统产品加AI；

岗位职责：
1.独立推进 AI 原生产品从 0 到 1 落地；
2.快速验证 CEO 提出的 AI 创新方向，输出可验证的产品方案；
3.熟悉主流大模型及应用场景，将技术转化为产品；
4.与团队高频交流 AI 产品使用心得，推动团队 AI 能力提升。

职位要求：
必须具备：
1.1-2 年工作经验；
2.有实际 AI 产品项目经历（能说清楚自己做过什么、怎么做的、结果如何）；
3.具备 AI 原生产品思维，能从用户需求出发设计产品；
4.熟悉主流大模型（GPT/Claude/Gemini/DeepSeek 等）及常见应用场景；
5.自驱力强，具备“AI 特种兵”素质；

加分项：
1.有独立上线过 AI 产品的经历；
2.能用 AI coding 工具（Cursor/v0 等）搭建原型；
3.参加过 AI 黑客松并有实际产出；
4.对大模型技术有一定深度理解。"
ai_product,boss,unknown,AI平台产品经理,模式星河,unknown,"3. 开放包容：团队氛围极佳。我们是一个热情、乐观且包容的集体，团队平均年龄25岁。没有复杂的层级隔阂，致力于打造一个技术与职能相互成就、共同发挥价值的平台。

【你将负责】
- 负责 human-in-loop 平台的核心产品规划、架构设计与落地，抽象平台核心功能与架构
- 负责专家网络从招募、入驻、作业、评估、结算全流程的用户地图与交互设计，持续优化平台用户体验
- 建立产品体验反馈与迭代机制，持续优化产品

【职位要求】
我们期望你
- 聪明、逻辑性强、学习速度快，面对模糊问题不焦虑，能自己定义问题、拆解并推进
- 出色的产品体验设计天赋和品味——对“好用”和“难用”的差别极度敏感，能把复杂的流程设计得清晰、顺手
- AI native：深度使用 AI 工具，理解 LLM、数据飞轮、评测与对齐的基本逻辑
- 能利用 vibecoding 做出可交互的 demo，不完全依赖研发也能验证想法

【加分项】
- 接触过数据标注 / RLHF / 评测 / 众包或 marketplace 类平台
- 有个人 vibecoding 作品
- 有平台类产品的实习、工作经验"
ai_product,boss,unknown,AI Native产品经理,第四范式,不限,"职位详情：C端产品、B端产品、语义类AI、语音类AI、AI Native

1、拥有产品路线图，在所有层面做优先级决策——能力 vs. 简洁、灵活 vs. 可靠、深度 vs. 广度
2、塑造自然语言如何转化为可靠Agent Harness——从 Agent 编排，到数据检索、可视化、回测与执行
3、负责 AI Coding、代码智能体、研发 / 企业知识智能体等产品方向，输出定位、用户场景、roadmap 与商业化方案。
4、通过深度使用、用户调研和数据分析发现并解决产品摩擦
5、负责 AI Native 应用方向的产品规划，重点围绕 AI Coding、Code Agent、研发智能体、企业知识管理智能体等场景，定义产品定位、目标用户、核心场景、版本路线图和商业化路径。

我想要什么样的人？
- 无论你是应届生还是经验丰富的从业者，有 AI Agent 产品或UGC 平台经验优先
- 产品直觉强，系统性思维——看到全局，抓住最重要的问题
- 动手能力强：会原型、写文档、测试、推上线——而不只是协调
- AI 原生工具的重度用户（Claude Code、Cursor 等）——用 AI 来构建，而不只是谈论 AI"
ai_product,boss,unknown,ai产品经理,北京荆华密算科技,3-5年,"职位详情：C端产品、熟悉AI产品、AI产品、0-1产品经验

职位描述：
1. 产品规划：深入研究 AI 相关技术趋势、市场动态、用户体验和真实用户需求，制定具有前瞻性和竞争力的 ToC 密态AI应用产品战略与规划，明确产品定位、目标用户、核心场景及发展路径。
2. 用户洞察与需求创造
从用户真实场景、使用习惯、隐私焦虑和业务痛点出发，识别用户已经表达和尚未明确表达的需求，判断什么需求值得做、为什么做、如何做，并将其转化为清晰的产品方向和功能设计。
能够站在用户视角思考 AI 产品的使用门槛、信任感、安全感和体验流畅度，推动产品从“技术可用”走向“用户愿意用、持续用、信任用”。
3. 解决方案设计
创造用户需求和业务场景，设计安全隐私类产品方案，包括产品架构、业务流程、人机交互逻辑、AI 能力调用路径和安全体验表达方式。
重点关注如何把密态计算、安全保护、AI 推理等底层能力，转化为用户能理解、能感知、能信任的产品体验。
4. 产品设计与体验打磨
将解决方案转化为高质量产品设计，输出产品定义、PRD和原型、交互方案。关注产品体验、交互路径、视觉质感和用户感受，打造易用、高效、有安全感、有品质感的密态 AI 应用产品，持续提升产品整体体验和产品品味。

任职要求：
1. 产品经验
具备 ToC AI 应用产品设计经验，能够从市场刚需和用户价值出发，构建与隐私保护、数据安全、效率提升强相关的垂类 AI 应用产品。
2. 产品品味与用户体验能力
具备较强的产品品味和用户体验判断力，对交互细节、信息表达、用户感受和产品质感敏感，能够判断一个产品是否好用、可信、高级、可持续使用。
能理解用户，不只是收集用户需求，而是能够判断用户背后的真实动机、使用场景和潜在需求，并将其转化为产品机会。
3. 数据分析与 bad case 迭代
能够通过分析 bad case、用户反馈和使用数据，定位用户问题根源，并主导解决方案的实施，保证密态 AI 应用产品交互的准确性，提供优秀的用户体验。
4. 学习能力
对 AI 技术发展有强烈好奇心与学习热情，能够快速掌握新知识、新技能，适应不断变化的技术环境；同时能够持续学习和理解安全、隐私、密态计算相关知识，并将安全理念体现在密态 AI 应用产品中。"
ai_product,boss,unknown,AI产品经理（24-25届毕业）,飞鹤集团,1-3年,"职位详情：C端产品、用增产品

一、核心工作职责
1. 负责AI整体产品规划、架构设计、版本迭代与上线落地，结合大模型、AIGC、智能交互等前沿技术，搭建差异化AI产品形态，定义公司AI业务的产品方向与核心壁垒。
2. 承担业务商业化核心目标，负责产品付费体系、增值服务、智能转化场景的整体规划与迭代，设计用户价值挖掘、精准转化、付费拉升的产品策略，实现AI产品可持续商业化闭环与业务增收。
3. 搭建产品数据、用户行为、转化效果、算法体验完整评估体系，基于数据持续复盘、优化产品策略、场景玩法与增长路径，实现产品体验与商业效果持续迭代升级。

二、岗位核心价值
1. 负责公司AI战略，定义产品、定义业务、定义商业化模式，拥有完整业务话语权。
2. 作为产品经理深度参与公司战略决策，全程主导项目从立项、搭建、迭代到商业化成熟的完整生命周期。"
ai_product,boss,unknown,AI创新产品经理,伴鱼,3-5年,"职位详情：AI产品、教育产品、B端产品

岗位职责：
1.深入业务一线，理解真实工作流程、角色分工和效率瓶颈，识别适合通过 AI 解决的高价值场景。
2.独立完成业务流程梳理、问题定义、产品设计、交互原型、AI能力设计、测试验证和试点落地。
3.熟练使用 AI Coding、低代码或自动化工具，快速搭建内部工具、Agent、工作流和可用 MVP。
4.能够自行完成基础的数据处理、API调用、Prompt调试、功能测试和问题排查，不依赖完整的研发、测试团队才能启动项目。
5.根据业务问题选择合适的大模型、Prompt、RAG、Agent、工具调用或自动化方案，处理幻觉、异常输入、数据缺失和人工确认等问题。

任职要求：
1.本科及以上学历优先，有从业务问题识别到产品实际落地的完整项目经验，能够相对独立地推动一个 AI 项目。
2.熟悉 Prompt、知识库、工作流、Agent、工具调用等常见AI应用方式，理解大模型的能力边界。
3.具备基础的 Python、JavaScript、SQL、API 或数据库使用能力，能够借助 AI Coding 完成轻量产品开发、数据处理和问题排查。
4.具备较强的业务理解和抽象能力，能快速进入陌生业务，把模糊问题拆解成清晰的产品流程、数据要求和验收标准。

加分项：
使用 AI Coding 独立开发并交付过真实产品、内部工具、Agent 或自动化流程。
有可演示的个人项目、GitHub 项目、公开作品或仍在持续使用的AI产品。
有企业内部提效、销售工具、运营平台、教学工具或数据产品经验。"
ai_product,boss,unknown,AI产品经理,北京角色时代科技公司,2-5年,"工作职责
- 负责核心体验链路的产品设计与迭代——角色对话、语音交互、记忆与陪伴感、内容卡片、付费转化等用户真实感知到的体验；
- 面向海外年轻用户做持续的用户研究和竞品拆解，关注 AI 陪伴、占星塔罗、自我照顾、社交社区等方向，把外部趋势转化成具体的产品判断；
- 与研发、设计高效协作，主导双周迭代节奏，写清楚需求、用户路径、状态流、埋点与边界条件，把控从需求到上线的完整闭环；
- 通过数据和用户反馈，对改动是否真的让产品变好做出明确判断，不迷信数据，但用证据修正判断。

基本要求
- 计算机、设计、商业或相关专业本科及以上（或有同等水平的实践经验）；
- 2-5 年工作经验，有完整参与 C 端产品迭代的经历，熟悉研发流程，能独立撰写需求文档；优秀的 1-2 年候选人可破格，但必须拿得出很强的产品作品、原型能力或用户洞察案例；
- 北美3年以上学习经历（本科或硕士），优先有1年以上的北美工作经验；
- 英文流利，可以作为工作语言；
- 熟悉AI工具，可以用 AI 工具快速完成原型与验证。"
