jobId,source,sourceUrl,title,company,level,rawText
ai_product,boss,https://www.zhipin.com/job_detail/示例.html,AI产品经理,某AI公司,unknown,在此粘贴 BOSS JD 全文。建议每行一条，rawText 用双引号包裹。
ai_ui_design,boss,https://m.zhipin.com/mpa/html/weijd/weijd-job/1be4b219a912ea520nZ92t60FlFR?date8=20260828&sid=tosee_jd_79e1e358e0e4f1e60XR82Nu5GFFY&openWeapp=1&fromSource=2,【腾娱】游戏UI设计,腾讯,unknown,"岗位职责：
1. 基于游戏世界观设计，拓展系统界面，运营活动，玩法设计等模块内容，保证视觉风格统一；
2. 负责跟进与视觉设计相关在项目内所有环节协作，保障最终在产品的实现；
3. 熟悉软件 PS,figma，AI 内容的工具使用。figma 规范库的建立和维护，包括控件、图形、图标、字体、文字规范等；
4. 负责 UI 外包跟进，严格把控外包产出品质，协助外包资源管理；
岗位要求：
1. 本科及以上学历，视觉传达、动画专业、游戏设计，艺术类等设计相关专业；
2.3 年以上的游戏界面设计相关经验，完整参与过一款游戏的视觉设计工作优先；
3. 独立完成页面、图标等设计，扎实的设计功底和审美能力。对设计追求细节拥有匠人精神反复打磨能力；
4. 熟练使用相关设计软件 PS,figma，AI，等设计相关工具；
5. 热爱游戏，对不同的游戏相关产品有一定了解；能够关注设计趋势，对时下游戏产品体验有深入研究；
6. 在项目协作中有良好的逻辑思维及沟通能力，具备良好的合作态度和团队精神；
7. 需要提供游戏视觉设计相关作品。"
ai_ui_design,boss,unknown,UI设计师,字节跳动,unknown,"职位描述
1、负责字节跳动飞书人力套件团队产品的 UX 设计工作，包括 Web、iOS、Android 端，设计执行的全流程工作，聚焦设计竞争力构建；
2、和产品负责人、产品经理、设计师一起构思创意，提供具备优质产品体验的解决方案；
3、独立负责项目全流程工作，把控需求的合理性，制定合适的设计方案，把控项目的节奏和产出质量；
4、关注设计产品功能点与用户满意度的数据变化，及时调整；
5、时刻分析监控流行产品设计趋势，研究目标用户审美倾向并优化现有产品。
职位要求
1、本科及以上学历，3 年以上互联网工作经验，有 B 端工具类产品设计经验者优先；
2、英文沟通能力良好，有国际化产品经验，海外工作 / 学习经历优先；
3、重视细节，对前沿科技，设计探索有浓厚兴趣，自我驱动力强；具备一定的产品思维和较好的用户同理心，能够参与用户研究、交互设计、设计原型开发等工作。"
ai_ui_design,boss,unknown,高级产品体验设计师 - UI方向,百度,unknown,"岗位职责：
-负责产品界面设计及体验设计，能够综合运用多种设计能力，开展系统的分析和洞察，在用户触点上挖掘设计机会，全链路提升用户体验
-参与产品用户研究、设计流行趋势分析、设计风格设定、设计语言规范等工作
-全面跟进产设研流程，与产品、研发、QA团队紧密协作，跟进方案落地，确保方案高度还原，跟进上线数据、分析结果、洞察机会
-参与创新项目、复杂协同项目的全链路设计，能复盘、沉淀并持续迭代认知经验/工作流程/规范整理
任职要求：
-有3年左右的产品体验设计相关工作经验
-能够主动思考、分析及解决问题，对流行趋势和用户体验有敏锐的洞察力和领悟能力
-能够独立完成产品界面设计、输出高保真原型，具备全链路的体验设计思考和实践能力
-精通Figma等主流界面设计工具，有AIGC、动效设计或3D能力者优先
-对AI技术有热情，有应用案例经验者优先
-有强烈的主人翁意识，积极主动、沟通协作能力好、责任感强"
ai_ui_design,boss,unknown,UI设计师,美团,unknown,"【岗位职责】
1、负责美团外卖C端核心战略新业务的UI界面设计，为新功能、新产品提供创意及设计方案；
2、参与产品讨论，与产品经理、工程师协作，从视觉设计和用户体验的角度提出建议与解决方案；
3、配合工程师共同创建用户界面，跟踪产品效果，保证最终设计质量；
4、持续关注设计趋势，分享设计经验，推动提高团队的设计能力。
【岗位需求】
1、大学本科以上学历，有3年以上的正式工作经验，并且有大型互联网公司的上线落地项目。
2、具有出色的设计表现能力，能迅速有效的将想法表现为设计方案。
3、具有独立思考、自驱意识与创作能力、优秀的内外部沟通能力。
4、有直播或视频设计经验的优先。
5、简历请附上作品集。
具备以下者优先
1、视觉表现力好非常重要；
2、有直播或视频设计经验的优先。
【岗位亮点】
1、美团外卖C端核心战略新业务，发展空间大；
2、公司成熟的设计知识体系和培养体系，更好地支持个人成长；
3、团队内学习氛围强和分享机制，有助于不断提升专业能力。"
ai_ui_design,boss,unknown,阿里未来生活实验室——产品设计师实习生,阿里巴巴集团,unknown,"关于我们
-阿里巴巴未来生活实验室隶属于阿里巴巴ATH事业群，阿里巴巴ATH事业群正式成立于2026初，由董事长兼CEO吴泳铭亲自挂帅直管。使命：以 Token 为中心，从基础模型到个人与企业端 AI 应用全链路覆盖。
- Happy Horse介绍：简单、全能的AI视频创作平台，基于团队自研视频生成与视频编辑大模型，支持多镜头15s视频生成，实现电影级叙事与镜头表达、音画同出等模型能力，覆盖视频创作全链路。
- Happy Oyster介绍：全球实时交互的世界模型产品，基于原生多模态架构，支持多模态输入与音视频联合生成的实时流式生成世界模型。Happy Oyster 在生成过程中持续接收用户指令，画面实时响应、持续演绎。
职位描述
-参与 AI 创新业务相关产品及系统级工具的交互设计工作，协助完成需求梳理、信息架构梳理、流程设计及原型绘制，在导师指导下保障体验的一致性与可落地性；
-深度参与业务需求评审与设计讨论，与产品、技术、算法等角色紧密协作，协助完成核心场景的设计方案并跟进落地执行；
-面向生成式 AI、多模态交互等前沿方向，协助开展交互研究与竞品分析，洞察新技术带来的交互机会，参与沉淀方法论与设计资产；
-协助完成具备业务价值的概念设计（Concept Design），通过概念 DEMO / 体验蓝图等形式，探索下一代 AI 产品的交互范式，为中长期产品规划提供支撑；
-参与 AI 创新产品的设计体系与组件库搭建与维护，协助形成可复用的交互模式与设计规范，提升团队整体设计效率与一致性；
-关注核心体验指标，协助收集用户反馈与数据，参与交互方案的优化迭代，形成可验证、可迭代的体验闭环。
职位要求
-2028届及以后毕业的本科/硕士在读学生，交互设计、人机交互、工业设计、视觉设计、计算机等相关专业优先；
-保证每周实习4天及以上，实习期不少于3个月，有长期实习意愿者优先；
-具备扎实的交互设计基本功，对信息架构、用户路径、操作反馈等有基本理解，能产出清晰的设计文档与规范；
-对 AI 相关产品有强烈兴趣，了解或使用过大语言模型、智能体、多模态创作工具等，有相关课程设计或个人项目经验者优先；
-具备良好的产品思维和业务理解能力，能够在抽象业务目标与具体交互方案之间进行初步的转译和平衡；
-具备良好的沟通协作能力，有责任心和主动推进意识，能在跨职能团队中积极配合推动共识和方案落地；
-简历需附作品集，可清晰呈现项目背景、设计过程、方案推导和落地效果（个人项目或课程作业均可）。
加分项
-有从0?1 AI创新项目、实验性产品或概念 Demo 经验，对新交互范式有自己的思考和案例。
-对用户创作为和内容消费路径有深入理解。
-具备一定的数据分析能力，能基于数据与实验结果优化交互方案。"
ai_ui_design,boss,unknown,UI设计实习生,叠纸游戏,unknown,"岗位职责：
1.支持游戏UI相关的设计工作，比如设定游戏界面视觉创意风格、按照已定界面风格的原形标准，完成各级界面设计等；
2.支持游戏内其他的设计工作，包括但不限于：游戏图标、平面设计等。
任职要求：
1.本科及以上学历，视觉或艺术类等相关专业优先，必须为在校学生。每周需出勤至少三天，至少实习三个月以上；
2.熟练掌握PS、AI等设计工具；
3.具备一定的视觉设计能力和图形创意能力，对色彩、构图感知力强，审美优秀；
4.对游戏行业或ACG相关有浓厚兴趣者优先；
5.良好的沟通协作能力和抗压能力，责任心强。
加分项
有以下行业经验：游戏"
ai_ui_design,boss,unknown,UX/交互设计师,腾讯,unknown,"2026届校招，base 西安**
毕业时间：2026 年
招聘截止时间：2025.12.31
岗位简介：
1、负责参与公司互联网类产品跨端多场景的交互设计；
2、负责参与产品需求讨论，定义人机界面交互框架、输出符合设计原则及用户使用场景的交互设计方案；
3、负责建立产品的用户体验指标和数据分析，以用户为中心，持续优化产品可用性，改善用户体验；
4、负责建立和维护相关的用户体验标准及设计规范，沉淀设计方法。
岗位要求：
1、工业设计、交互设计、计算机、人机交互、认知心理学等相关专业本科及以上学历；
2、熟悉体验设计的基本流程和方法论，了解基本的用户研究方法；
3、具备大局观，逻辑思维能力强，主动性高，具备优秀的理解、沟通与协调能力，有一定的文字表达能力；
4、富有创造力和激情，热衷于互联网，喜爱动手实践，并乐于尝试不同的产品；
5、【务必】提供个人过往作品集（请注意控制文件大小），最能体现交互设计能力的作品。"
ai_ui_design,boss,unknown,UI设计师（海外体验设计方向）-【KSIB】,快手,unknown,"岗位职责：
1、负责快手海外APP的体验设计，输出高品质UI设计；
2、负责从前期业务对接、策略制定、设计输出、开发落地以及迭代跟进的整体工作；
3、能够独立完成信息架构、界面布局、操作流程的设计；确保产品的易用性和界面设计品质；
4、能够结合业务情况，提供符合或超出业务预期的设计解决方案，对创新的交互形式和UI设计有追求；
5、能够结合用户行为数据与AB测试反馈，持续验证并优化设计方案，用设计赋能业务增长；
6、探索并落地AIGC工具与工作流，提升设计效率，推动AI在团队内的设计实践。
任职要求
1、至少1～3年左右手机C端/B端设计经验；
2、具备全面的UX设计能力和独立处理UI设计的能力；对色彩、图形、字体、动效等信息设计原则有深刻理解和掌控；
3、熟练运用主流AI设计工具，并有自己独到的见解，而非仅停留在“试用”阶段；
4、具备独立思考、设计创新意识，逻辑思维严谨清晰，善于通过用户行为分析、数据分析和场景挖掘，沉淀出相应的设计方法；
5、擅长通过用户研究探索关键洞察，发掘设计机会点，驱动设计项目有效助力业务目标的实现；
6、具备较强的沟通协作能力，善于处理与多方合作的协作问题，能够积极推动设计方案落地；
7、英文流利者优先考虑，有海外生活或者求学经历优先考虑；
8、投递简历请务必提供设计作品（线上链接或PDF作品集）"
ai_ui_design,boss,unknown,用户体验研究实习生（设计方向）,小红书,unknown,"工作职责
1. 参与用户体验及创作者运营相关项目的平面设计工作，包括活动主视觉、海报、Banner、长图、H5等；
2. 参与团队传播专项，以手绘、插画、漫画等形式将抽象概念和用户洞察转化为可视化传播内容；
3. 协助完成日常设计需求，包括但不限于数据报告美化、活动物料制作、内部宣传素材设计；
4. 承接团队其他设计协作需求，配合项目节奏快速响应。
任职资格
1. 本科或研究生在读，视觉传达、插画、美术、设计等艺术类相关专业优先；
2. 美术功底扎实，有较强手绘能力，有插画或漫画创作经验者优先；
3. 熟练使用PS、AI、Sketch等主流设计软件，掌握C4D、AE等动效/三维软件者加分；
4. 有良好的创意感知和视觉审美，能将业务需求转化为有温度的设计表达；
5. 沟通顺畅，执行力强，能在项目节奏中快速响应并与团队高效协作；
6. 每周实习4天及以上，实习期不低于3个月，能尽快到岗者优先；
7. 投递简历请附作品集，需包含手绘或插画作品。"
